Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble,44_obs_for_SMA
2021-02-16,INDUSINDBK,EQ,1057.6,1068.0,1096.5,1041.1,1063.0,1058.25,1069.05,13883441,1484203955875000.0,278407,2132526,0.1536,
2021-02-17,INDUSINDBK,EQ,1058.25,1080.0,1085.0,1026.2,1032.1,1033.2,1044.93,13855321,1447777972685000.0,233993,3043228,0.21960000000000002,
2021-02-18,INDUSINDBK,EQ,1033.2,1045.0,1055.4,1033.4,1043.75,1046.05,1044.75,8911120,930985826940000.0,162856,1584183,0.1778,
2021-02-19,INDUSINDBK,EQ,1046.05,1035.0,1074.55,1027.8,1069.8,1065.9,1055.69,14557527,1536821344100000.0,217668,4656447,0.3199,
2021-02-22,INDUSINDBK,EQ,1065.9,1064.95,1067.1,1018.0,1025.65,1022.9,1042.69,9412265,981411757910000.0,178180,2665432,0.2832,
2021-02-23,INDUSINDBK,EQ,1022.9,1033.15,1053.95,1018.0,1048.0,1048.3,1040.02,7160332,744687198445000.0,128785,1241048,0.17329999999999998,
2021-02-24,INDUSINDBK,EQ,1048.3,1047.3,1076.0,1041.25,1067.0,1070.0,1060.85,6833820,724964261165000.0,119960,2097509,0.3069,
2021-02-25,INDUSINDBK,EQ,1070.0,1080.0,1119.5,1079.0,1110.25,1109.75,1106.79,12716781,1407480252340000.0,244535,3352500,0.2636,
2021-02-26,INDUSINDBK,EQ,1109.75,1070.0,1082.9,1051.25,1062.8,1062.95,1065.21,12247085,1304576721315000.0,224480,3796873,0.31,
2021-03-01,INDUSINDBK,EQ,1062.95,1075.0,1096.6,1063.15,1069.2,1067.95,1075.78,6358886,684073224845000.0,122954,1723273,0.271,
2021-03-02,INDUSINDBK,EQ,1067.95,1075.0,1086.3,1060.0,1074.0,1073.35,1071.7,4917345,526993318605000.0,99556,1110502,0.2258,
2021-03-03,INDUSINDBK,EQ,1073.35,1080.0,1104.0,1077.15,1102.0,1099.75,1090.23,5695638,620954993105000.0,103549,2012083,0.3533,
2021-03-04,INDUSINDBK,EQ,1099.75,1078.0,1116.0,1072.6,1093.0,1091.95,1094.89,6128220,670973261925000.0,124323,1113536,0.18170000000000003,984.5329545454543
2021-03-05,INDUSINDBK,EQ,1091.95,1084.0,1084.0,1025.45,1043.0,1039.9,1046.93,13926140,1457975458380000.0,270327,5512912,0.39590000000000003,987.7090909090907
2021-03-08,INDUSINDBK,EQ,1039.9,1054.0,1055.45,1014.5,1016.85,1018.25,1028.84,10522267,1082573003004999.9,188337,3971950,0.3775,990.4454545454544
2021-03-09,INDUSINDBK,EQ,1018.25,1025.6,1035.6,1005.0,1025.2,1024.8,1019.36,9915907,1010787899340000.0,205834,2986886,0.3012,992.7897727272725
2021-03-10,INDUSINDBK,EQ,1024.8,1043.15,1060.0,1033.05,1041.9,1039.85,1045.76,8832614,923676663110000.0,162178,2604568,0.2949,995.4602272727271
2021-03-12,INDUSINDBK,EQ,1039.85,1052.0,1056.4,1015.65,1019.25,1022.65,1035.51,5735382,593902061395000.0,123230,1893446,0.3301,997.0647727272725
2021-03-15,INDUSINDBK,EQ,1022.65,1027.8,1043.6,988.2,1038.9,1038.65,1013.68,8020745,813049339910000.0,160734,2182497,0.2721,999.3113636363634
2021-03-16,INDUSINDBK,EQ,1038.65,1045.0,1049.9,1028.0,1033.0,1034.7,1038.1,5161126,535776277660000.06,108299,960663,0.1861,1001.7113636363633
2021-03-17,INDUSINDBK,EQ,1034.7,1032.0,1039.0,1002.6,1008.0,1008.95,1023.79,4712570,482469887239999.94,100068,1418306,0.30100000000000005,1003.5590909090905
2021-03-18,INDUSINDBK,EQ,1008.95,1025.0,1030.7,988.0,1005.0,1002.8,1009.87,5797610,585480524850000.0,115935,1207415,0.20829999999999999,1004.9238636363633
2021-03-19,INDUSINDBK,EQ,1002.8,990.0,1018.8,981.1,1011.85,1011.9,999.24,6838935,683372080255000.0,142170,1345607,0.1968,1005.8829545454544
2021-03-22,INDUSINDBK,EQ,1011.9,1006.0,1011.85,961.05,969.35,968.15,979.63,12692489,1243388011080000.0,221830,4610282,0.3632,1005.9340909090907
2021-03-23,INDUSINDBK,EQ,968.15,977.0,994.4,970.0,990.9,990.05,984.91,7530882,741722378090000.0,161537,1199664,0.1593,1007.2352272727271
2021-03-24,INDUSINDBK,EQ,990.05,980.05,985.0,955.0,961.0,958.7,970.54,5028085,487994110339999.94,119278,1142029,0.22710000000000002,1007.6624999999997
2021-03-25,INDUSINDBK,EQ,958.7,958.7,970.0,928.85,958.1,957.8,950.01,7614686,723405235150000.0,164062,1424278,0.187,1007.8920454545453
2021-03-26,INDUSINDBK,EQ,957.8,973.8,976.5,950.0,955.55,952.75,963.5,4891178,471266739680000.0,110975,823135,0.16829999999999998,1008.5034090909089
2021-03-30,INDUSINDBK,EQ,952.75,966.0,978.4,955.0,961.1,961.05,964.54,5832348,562553713564999.94,112842,1966706,0.3372,1010.0431818181817
2021-03-31,INDUSINDBK,EQ,961.05,961.05,969.0,950.0,955.85,954.45,959.51,4453746,427339310780000.0,89554,1416952,0.3181,1012.4363636363634
2021-04-01,INDUSINDBK,EQ,954.45,964.0,997.0,959.1,996.0,993.3,974.71,7932671,773205269150000.0,128089,2379494,0.3,1016.3715909090907
2021-04-05,INDUSINDBK,EQ,993.3,985.0,988.95,918.55,938.25,937.35,942.45,11223431,1057752968170000.1,218638,3470931,0.3093,1019.4340909090907
2021-04-06,INDUSINDBK,EQ,937.35,947.8,954.2,921.5,929.9,927.25,935.03,6925347,647540904775000.0,134552,1480184,0.2137,1021.2784090909089
2021-04-07,INDUSINDBK,EQ,927.25,931.0,952.45,921.15,947.0,945.55,943.27,5714921,539069248095000.0,128307,1608359,0.28140000000000004,1020.7090909090908
2021-04-08,INDUSINDBK,EQ,945.55,949.0,957.95,932.0,935.0,934.9,946.05,3946239,373333620235000.0,82956,723958,0.18350000000000002,1019.7829545454545
2021-04-09,INDUSINDBK,EQ,934.9,935.0,939.7,917.45,924.95,923.65,927.97,4980026,462131013805000.0,110663,907585,0.1822,1016.9443181818181
2021-04-12,INDUSINDBK,EQ,923.65,884.0,890.0,841.0,844.5,844.4,852.61,10674765,910141300054999.9,272488,2275042,0.21309999999999998,1012.6772727272727
2021-04-13,INDUSINDBK,EQ,844.4,850.0,881.0,844.5,876.95,877.4,864.62,6778840,586115363865000.0,147907,1426597,0.2104,1009.3204545454545
2021-04-15,INDUSINDBK,EQ,877.4,867.5,883.8,841.25,859.0,858.35,857.55,6862663,588508979390000.0,151956,983973,0.1434,1005.3034090909091
2021-04-16,INDUSINDBK,EQ,858.35,864.1,869.95,853.05,862.1,862.95,860.12,5338683,459191492875000.0,102179,1113789,0.2086,1001.6022727272725
2021-04-19,INDUSINDBK,EQ,862.95,829.95,836.55,811.0,831.6,832.0,822.32,8550122,703092983345000.0,155119,2277543,0.2664,997.2659090909088
2021-04-20,INDUSINDBK,EQ,832.0,845.0,864.8,840.05,842.25,845.0,854.66,8240669,704299977685000.0,133728,1399803,0.1699,993.2454545454543
2021-04-22,INDUSINDBK,EQ,845.0,831.0,839.95,815.0,835.0,835.7,828.01,9717099,804582793515000.0,182043,1694726,0.17440000000000003,988.888636363636
2021-04-23,INDUSINDBK,EQ,835.7,830.0,859.95,822.8,848.0,850.0,847.67,7695324,652311548350000.0,130695,900251,0.11699999999999999,984.1704545454542
2021-04-26,INDUSINDBK,EQ,850.0,857.0,870.95,851.45,859.0,859.55,861.04,4894557,421441657930000.0,89276,637531,0.1303,979.6545454545452
2021-04-27,INDUSINDBK,EQ,859.55,859.55,886.0,859.0,883.55,882.45,873.46,5202133,454384526620000.0,96508,1095365,0.21059999999999998,976.2284090909088
2021-04-28,INDUSINDBK,EQ,882.45,890.0,931.0,888.0,925.9,926.9,914.54,9935828,908673514104999.9,179909,1616632,0.1627,973.5204545454543
2021-04-29,INDUSINDBK,EQ,926.9,936.85,958.85,917.1,942.45,939.45,936.94,12187280,1141878313750000.0,201702,1453609,0.1193,970.6465909090905
2021-04-30,INDUSINDBK,EQ,939.45,928.0,948.5,915.1,934.95,934.95,936.92,7301455,684089998525000.0,117673,962818,0.1319,968.6477272727268
2021-05-03,INDUSINDBK,EQ,934.95,929.0,967.7,899.0,913.5,913.6,927.01,16854199,1562394095545000.0,285821,2373660,0.1408,965.586363636363
2021-05-04,INDUSINDBK,EQ,913.6,930.0,934.5,906.0,912.0,910.15,922.24,7499852,691666452790000.0,119444,814794,0.1086,961.9534090909085
2021-05-05,INDUSINDBK,EQ,910.15,923.0,934.75,909.3,933.05,931.15,925.78,5975741,553219451664999.94,92721,1239124,0.2074,957.8943181818177
2021-05-06,INDUSINDBK,EQ,931.15,937.45,938.65,920.0,925.85,924.95,925.9,3705397,343081633885000.0,67181,592240,0.1598,954.757954545454
2021-05-07,INDUSINDBK,EQ,924.95,932.55,951.8,925.0,926.5,926.2,936.96,5419712,507803744235000.06,96707,832772,0.1537,951.5363636363631
2021-05-10,INDUSINDBK,EQ,926.2,939.0,949.95,931.15,947.15,945.4,943.35,5087341,479912319595000.0,92859,1809748,0.3557,948.6284090909086
2021-05-11,INDUSINDBK,EQ,945.4,923.95,957.0,922.9,947.65,948.85,944.15,5732298,541213416639999.94,95503,1312587,0.22899999999999998,945.1988636363632
2021-05-12,INDUSINDBK,EQ,948.85,942.0,950.55,914.0,916.5,916.65,929.54,5074561,471698967425000.0,97688,1403465,0.2766,941.2147727272724
2021-05-14,INDUSINDBK,EQ,916.65,923.0,923.0,888.1,891.0,890.85,903.63,6169600,557501497045000.0,143669,1735235,0.2813,937.8272727272723
2021-05-17,INDUSINDBK,EQ,890.85,897.1,959.9,897.1,958.0,956.45,934.65,10987165,1026916519815000.0,193552,2853653,0.2597,936.4227272727268
2021-05-18,INDUSINDBK,EQ,956.45,967.0,986.95,967.0,976.7,974.55,977.37,8715366,851811706480000.0,157916,2101653,0.2411,935.2806818181813
2021-05-19,INDUSINDBK,EQ,974.55,965.0,978.6,961.2,965.45,967.0,968.59,4787294,463691716814999.94,86529,1240147,0.259,933.6249999999995
2021-05-20,INDUSINDBK,EQ,967.0,963.0,987.9,963.0,976.5,975.5,977.79,5835440,570585315135000.0,107467,1487356,0.2549,932.5534090909085
2021-05-21,INDUSINDBK,EQ,975.5,985.0,1020.0,981.8,1014.4,1016.0,1008.4,12591860,1269759991060000.0,232673,2918446,0.2318,932.0386363636358
2021-05-24,INDUSINDBK,EQ,1016.0,1018.9,1022.75,997.05,1002.0,1004.75,1006.74,5385688,542198531814999.94,110245,948191,0.1761,931.357954545454
2021-05-25,INDUSINDBK,EQ,1004.75,1012.0,1012.75,982.4,995.7,993.9,996.47,4583345,456717702855000.0,98977,794446,0.17329999999999998,931.0159090909087
2021-05-26,INDUSINDBK,EQ,993.9,998.85,1007.95,987.0,996.5,998.45,1000.68,2972854,297487760765000.0,55072,317410,0.1068,930.9170454545449
2021-05-27,INDUSINDBK,EQ,998.45,995.3,1013.3,987.0,1010.1,1006.85,998.87,4427518,442253281495000.0,82893,1029995,0.23260000000000003,930.8022727272721
2021-05-28,INDUSINDBK,EQ,1006.85,1014.5,1025.5,1003.0,1020.0,1019.35,1014.15,5388785,546503713189999.94,94802,1715566,0.3184,931.9659090909084
