Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble,44_obs_for_SMA
2021-02-19,M&M,EQ,894.45,890.0,905.65,862.85,881.45,879.25,887.51,5171996,459019046475000.0,94543,1446972,0.2798,
2021-02-22,M&M,EQ,879.25,880.0,882.5,833.1,838.2,837.1,846.41,5960870,504533506150000.0,172141,2390747,0.4011,
2021-02-23,M&M,EQ,837.1,842.1,856.95,819.1,838.6,840.95,839.65,7348084,616980816545000.0,124750,1805806,0.2458,
2021-02-24,M&M,EQ,840.95,841.1,855.9,840.0,848.0,849.6,849.2,3184114,270393544719999.97,53001,1532993,0.4815,
2021-02-25,M&M,EQ,849.6,853.1,866.6,842.05,859.1,859.0,857.27,6134649,525905537470000.0,108180,3419427,0.5574,
2021-02-26,M&M,EQ,859.0,848.05,856.65,798.5,804.9,806.4,816.75,12073749,986118270315000.0,204735,6448788,0.5341,
2021-03-01,M&M,EQ,806.4,821.0,852.7,816.2,819.0,819.45,834.62,9223619,769824507120000.0,168656,2428955,0.2633,
2021-03-02,M&M,EQ,819.45,832.95,868.0,820.05,857.0,860.05,851.29,9706013,826263869145000.0,158577,2708038,0.27899999999999997,
2021-03-03,M&M,EQ,860.05,866.95,868.0,847.05,851.45,852.05,854.47,5028771,429695070235000.06,93878,1933442,0.38450000000000006,
2021-03-04,M&M,EQ,852.05,841.85,858.3,834.8,844.9,845.25,848.12,4574138,387941544990000.0,97622,1466299,0.32060000000000005,828.7920454545456
2021-03-05,M&M,EQ,845.25,840.0,860.75,838.35,839.6,840.4,849.2,5179108,439809591970000.0,94706,1891416,0.3652,831.2454545454548
2021-03-08,M&M,EQ,840.4,847.95,857.35,840.0,848.7,851.0,849.33,3474579,295106201890000.0,64819,1420538,0.40880000000000005,833.5613636363639
2021-03-09,M&M,EQ,851.0,853.0,865.7,842.0,849.6,852.0,854.47,3536262,302161721780000.0,62103,1329313,0.37590000000000007,836.1045454545457
2021-03-10,M&M,EQ,852.0,856.4,875.0,849.0,861.4,863.8,859.76,3971353,341440594630000.0,96468,1095463,0.2758,839.0068181818186
2021-03-12,M&M,EQ,863.8,869.5,876.2,844.15,859.45,855.8,861.94,4012449,345847680915000.0,84366,1585576,0.39520000000000005,841.5386363636368
2021-03-15,M&M,EQ,855.8,862.0,862.0,824.0,845.5,844.4,838.32,3069343,257308740485000.0,73054,1066123,0.3473,843.2181818181823
2021-03-16,M&M,EQ,844.4,852.0,856.5,840.0,844.25,842.85,845.72,2996797,253445095600000.0,80571,1204064,0.4018,844.4397727272732
2021-03-17,M&M,EQ,842.85,847.6,851.35,833.7,837.8,836.95,842.28,2034583,171368794495000.0,48959,636858,0.313,845.7375000000004
2021-03-18,M&M,EQ,836.95,842.0,860.55,834.0,844.75,845.65,849.21,5033325,427437168335000.0,109462,1767745,0.35119999999999996,846.1306818181823
2021-03-19,M&M,EQ,845.65,839.95,860.0,820.55,857.3,850.3,841.11,7538327,634059800485000.0,105525,4837074,0.6417,846.5943181818187
2021-03-22,M&M,EQ,850.3,849.8,859.35,832.15,851.05,853.05,846.59,2906300,246044961155000.03,88372,1119705,0.38530000000000003,847.3534090909096
2021-03-23,M&M,EQ,853.05,859.95,865.0,841.5,842.0,844.65,855.25,3925212,335703120900000.0,101772,1465280,0.37329999999999997,848.163636363637
2021-03-24,M&M,EQ,844.65,836.25,845.0,808.6,813.0,811.4,823.26,4066262,334760879925000.0,92887,1611554,0.39630000000000004,848.2397727272732
2021-03-25,M&M,EQ,811.4,811.8,814.0,788.1,793.35,791.7,799.99,4501404,360107519520000.0,116184,1535516,0.3411,847.4943181818187
2021-03-26,M&M,EQ,791.7,799.85,814.65,792.15,796.0,799.35,806.28,4170972,336296572415000.0,79081,1984467,0.4758,847.2920454545459
2021-03-30,M&M,EQ,799.35,805.55,805.55,783.0,798.2,795.0,792.35,5671140,449350454380000.0,115389,2574339,0.4539,847.2147727272732
2021-03-31,M&M,EQ,795.0,795.1,805.75,790.1,793.0,795.25,796.41,3972382,316364221185000.0,89584,1969227,0.49570000000000003,847.2306818181822
2021-04-01,M&M,EQ,795.25,801.5,809.8,779.75,806.9,807.6,793.92,5678798,450853590389999.94,105433,2093721,0.36869999999999997,848.086363636364
2021-04-05,M&M,EQ,807.6,808.3,808.8,769.25,775.95,774.45,779.29,4176802,325494287205000.0,80941,1662146,0.3979,848.3011363636367
2021-04-06,M&M,EQ,774.45,784.0,791.6,775.0,781.9,781.1,782.71,2984229,233578584450000.0,66945,595239,0.1995,849.0170454545458
2021-04-07,M&M,EQ,781.1,781.3,798.6,775.4,797.2,796.3,789.99,2271095,179413217450000.0,46177,802895,0.35350000000000004,849.0431818181822
2021-04-08,M&M,EQ,796.3,802.0,811.0,793.0,794.0,795.15,802.61,3324494,266828192690000.0,75927,1285176,0.3866,848.5500000000004
2021-04-09,M&M,EQ,795.15,795.0,801.0,785.0,790.7,791.15,792.67,2065092,163694463770000.0,57727,513650,0.2487,847.5943181818187
2021-04-12,M&M,EQ,791.15,779.0,779.0,738.55,750.55,751.5,754.12,4628388,349037254230000.0,153890,1692201,0.36560000000000004,844.9806818181823
2021-04-13,M&M,EQ,751.5,754.0,817.0,750.8,810.0,811.25,794.88,12501628,993734727775000.0,226756,3226959,0.2581,843.7477272727278
2021-04-15,M&M,EQ,811.25,805.0,808.9,785.15,805.1,805.1,797.75,5256004,419295270190000.0,135199,1453659,0.2766,840.945454545455
2021-04-16,M&M,EQ,805.1,805.1,837.85,803.2,819.8,821.65,826.52,6915568,571585196585000.0,163099,2231752,0.32270000000000004,839.2784090909096
2021-04-19,M&M,EQ,821.65,785.1,807.0,785.1,796.0,794.95,797.86,4317341,344463004605000.0,141450,1941386,0.4497,836.5693181818186
2021-04-20,M&M,EQ,794.95,808.0,821.2,800.55,811.0,811.15,809.77,4830957,391195406355000.0,86938,1880811,0.3893,834.2272727272732
2021-04-22,M&M,EQ,811.15,795.0,804.85,785.5,798.0,799.7,793.91,4576665,363343860295000.0,137621,1616630,0.3532,831.7534090909095
2021-04-23,M&M,EQ,799.7,796.0,805.6,774.1,779.5,777.9,784.69,4796085,376341686115000.0,104824,1837308,0.38310000000000005,828.7090909090913
2021-04-26,M&M,EQ,777.9,780.0,793.3,775.65,779.8,780.5,782.35,3528851,276078196650000.0,87675,1196409,0.33899999999999997,825.7159090909096
2021-04-27,M&M,EQ,780.5,781.0,787.95,777.0,778.95,778.4,780.97,3624649,283075208435000.0,89345,1805342,0.49810000000000004,822.6125000000006
2021-04-28,M&M,EQ,778.4,786.0,801.6,778.85,780.5,782.1,791.37,5214319,412647942260000.0,135922,2106168,0.40390000000000004,820.0590909090915
2021-04-29,M&M,EQ,782.1,788.0,792.05,768.6,774.2,774.6,777.24,3642323,283097692960000.0,96454,1341136,0.3682,817.6806818181824
2021-04-30,M&M,EQ,774.6,768.4,778.4,750.45,753.05,752.55,762.26,4466148,340437401075000.0,118997,2154503,0.48240000000000005,815.7590909090916
2021-05-03,M&M,EQ,752.55,744.9,766.55,740.05,753.95,752.95,754.76,3749870,283024424800000.0,91666,724010,0.1931,813.7590909090916
2021-05-04,M&M,EQ,752.95,759.0,762.7,731.1,741.5,741.15,744.42,3820769,284424733540000.0,128306,1493558,0.3909,811.294318181819
2021-05-05,M&M,EQ,741.15,743.15,749.0,737.35,748.3,747.55,743.76,3102424,230747105855000.03,78923,1255381,0.4046,808.7613636363644
2021-05-06,M&M,EQ,747.55,751.5,759.5,746.15,750.0,747.4,750.02,3662506,274694416105000.03,64563,1971586,0.5383,807.4204545454554
2021-05-07,M&M,EQ,747.4,752.0,772.0,751.0,765.3,767.4,763.84,4833670,369216443315000.0,117929,1727833,0.3575,806.237500000001
2021-05-10,M&M,EQ,767.4,772.0,783.8,768.65,780.5,780.45,778.62,2095644,163170257270000.0,65638,809372,0.3862,804.4284090909099
2021-05-11,M&M,EQ,780.45,770.0,779.7,766.2,773.5,776.0,772.58,2938331,227008733305000.03,84300,1244724,0.4236,802.7000000000007
2021-05-12,M&M,EQ,776.0,771.5,771.7,755.15,760.5,759.7,760.31,3480378,264616499790000.0,110973,1468508,0.4219,800.7556818181824
2021-05-14,M&M,EQ,759.7,763.1,763.7,736.0,742.2,741.5,744.74,4984389,371206555690000.0,130847,2417259,0.485,798.5079545454552
2021-05-17,M&M,EQ,741.5,740.0,756.0,735.4,752.2,753.55,747.27,3479938,260043918369999.97,102728,1548417,0.445,796.2931818181825
2021-05-18,M&M,EQ,753.55,761.0,799.95,754.0,797.05,797.7,784.23,8634396,677135157070000.0,145929,3047694,0.353,795.0590909090915
2021-05-19,M&M,EQ,797.7,794.0,794.0,778.0,783.65,784.8,784.33,4360320,341991795015000.0,99381,1161408,0.2664,793.263636363637
2021-05-20,M&M,EQ,784.8,784.05,809.55,782.0,803.0,803.25,801.4,10092542,808820281075000.0,190588,3897096,0.3861,792.0693181818187
2021-05-21,M&M,EQ,803.25,804.0,821.0,800.75,818.0,818.95,814.13,5721630,465816865450000.0,136784,2439673,0.4264,791.4909090909096
2021-05-24,M&M,EQ,818.95,821.5,824.0,807.0,811.7,810.0,812.83,3495533,284127911525000.0,108298,1593181,0.4558,790.7443181818187
2021-05-25,M&M,EQ,810.0,819.65,828.0,808.35,811.15,811.25,817.48,5044078,412343052520000.0,100844,2297473,0.45549999999999996,790.1602272727279
2021-05-26,M&M,EQ,811.25,816.0,826.0,813.0,823.15,821.2,818.02,3084558,252322443865000.0,64801,1562024,0.5064,789.6045454545459
2021-05-27,M&M,EQ,821.2,825.3,831.0,816.9,826.0,828.6,827.24,6902630,571013578470000.0,106511,4538527,0.6575,789.111363636364
2021-05-28,M&M,EQ,828.6,829.0,853.0,810.5,847.0,845.85,834.87,11638455,971659594525000.0,221052,2390149,0.2054,788.9477272727275
