Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble,44_obs_for_SMA
2021-02-22,TATACONSUM,EQ,616.95,619.0,623.55,612.0,618.95,618.3,617.83,3020000,186585568210000.0,45404,1256634,0.4161,
2021-02-23,TATACONSUM,EQ,618.3,619.9,635.0,616.0,629.0,627.5,628.22,4222282,265252389044999.97,61689,1085906,0.2572,
2021-02-24,TATACONSUM,EQ,627.5,654.0,654.0,615.0,624.0,625.95,636.57,10479819,667109321135000.0,174846,2857000,0.2726,
2021-02-25,TATACONSUM,EQ,625.95,628.9,639.15,624.35,629.0,628.5,629.57,4977348,313358145450000.0,80771,1792677,0.3602,
2021-02-26,TATACONSUM,EQ,628.5,625.0,625.9,604.5,606.0,609.15,614.79,5547291,341039548330000.0,112396,2773983,0.5001,
2021-03-01,TATACONSUM,EQ,609.15,614.9,628.5,609.2,627.05,624.55,618.76,2530243,156560383465000.0,51929,992148,0.3921,
2021-03-02,TATACONSUM,EQ,624.55,628.5,636.0,622.0,631.35,632.35,629.65,3051386,192130820150000.0,54560,1230322,0.4032,
2021-03-03,TATACONSUM,EQ,632.35,635.0,648.0,633.0,637.5,636.9,639.74,3601961,230430793125000.0,71634,1406377,0.3904,
2021-03-04,TATACONSUM,EQ,636.9,634.9,643.85,628.8,632.0,631.1,635.89,2621353,166689118510000.0,44422,1169818,0.44630000000000003,605.1977272727272
2021-03-05,TATACONSUM,EQ,631.1,633.7,643.5,618.0,623.6,622.65,629.58,2839628,178776057510000.0,63490,1012541,0.3566,605.6784090909091
2021-03-08,TATACONSUM,EQ,622.65,626.9,628.2,615.0,616.0,616.05,620.19,1939925,120312961915000.02,39057,1073306,0.5533,605.9522727272727
2021-03-09,TATACONSUM,EQ,616.05,618.8,620.9,602.0,612.4,611.7,610.46,3065358,187127587480000.0,67341,1505452,0.4911,606.0011363636363
2021-03-10,TATACONSUM,EQ,611.7,616.8,623.65,615.0,621.5,620.95,619.18,2778304,172026618060000.0,73925,1282673,0.4617,606.3647727272727
2021-03-12,TATACONSUM,EQ,620.95,623.0,624.8,613.4,614.9,615.25,618.56,1884687,116579231675000.0,36218,960333,0.5095000000000001,606.6920454545455
2021-03-15,TATACONSUM,EQ,615.25,617.1,618.8,602.4,608.85,607.65,607.85,2765589,168105814805000.0,60437,1456199,0.5265,606.6488636363637
2021-03-16,TATACONSUM,EQ,607.65,611.55,618.0,608.5,611.9,610.65,612.24,2480801,151884702965000.0,51812,1061398,0.4278,606.2318181818183
2021-03-17,TATACONSUM,EQ,610.65,612.0,612.4,600.1,602.95,603.35,604.71,2263020,136847690825000.0,51053,1122859,0.4962,605.7556818181819
2021-03-18,TATACONSUM,EQ,603.35,606.0,608.2,587.0,597.5,594.9,596.15,3387208,201928733615000.0,71183,1526869,0.4508,605.1761363636365
2021-03-19,TATACONSUM,EQ,594.9,590.0,607.65,577.05,601.0,600.25,597.18,4874177,291077942685000.0,73936,2772019,0.5687,604.8636363636365
2021-03-22,TATACONSUM,EQ,600.25,603.0,623.05,596.25,621.5,620.55,613.59,3154483,193555986835000.0,53177,1335022,0.4232,605.2761363636364
2021-03-23,TATACONSUM,EQ,620.55,621.0,640.0,620.55,633.5,634.1,633.71,4940745,313098593245000.0,79630,1965072,0.39770000000000005,606.3977272727273
2021-03-24,TATACONSUM,EQ,634.1,632.8,639.15,624.65,632.1,629.1,630.6,2938251,185286479755000.0,52557,1489734,0.507,607.4522727272727
2021-03-25,TATACONSUM,EQ,629.1,634.0,634.2,611.0,613.0,614.85,616.73,2981311,183866192160000.0,61244,1251897,0.41990000000000005,607.865909090909
2021-03-26,TATACONSUM,EQ,614.85,620.0,634.95,615.1,628.0,628.3,626.34,3557256,222806885575000.0,54981,1702935,0.47869999999999996,608.6170454545453
2021-03-30,TATACONSUM,EQ,628.3,630.85,637.6,617.55,630.7,628.9,628.06,19895352,1249543931805000.0,110012,14598890,0.7338,609.6204545454544
2021-03-31,TATACONSUM,EQ,628.9,630.0,645.7,630.0,636.5,638.9,637.81,4424477,282196135470000.0,73298,1517574,0.34299999999999997,611.1045454545455
2021-04-01,TATACONSUM,EQ,638.9,641.0,652.95,640.65,650.1,650.15,647.78,3844057,249008908215000.0,63736,1286121,0.3346,612.8659090909091
2021-04-05,TATACONSUM,EQ,650.15,651.95,651.95,639.2,641.9,644.95,645.41,3568896,230338833144999.97,58587,1284735,0.36,614.6920454545455
2021-04-06,TATACONSUM,EQ,644.95,645.2,679.0,638.1,675.0,674.55,665.47,7636739,508198447900000.0,118411,1442273,0.1889,617.3000000000001
2021-04-07,TATACONSUM,EQ,674.55,674.95,674.95,659.15,664.85,665.75,667.43,3898156,260172720850000.0,72835,1240624,0.31829999999999997,619.1545454545454
2021-04-08,TATACONSUM,EQ,665.75,667.05,677.2,666.8,670.0,670.7,671.71,2477848,166439150335000.0,52952,936993,0.37810000000000005,621.3215909090909
2021-04-09,TATACONSUM,EQ,670.7,670.0,685.0,665.0,684.5,679.8,673.91,2566543,172962733465000.0,42869,753383,0.29350000000000004,623.5863636363637
2021-04-12,TATACONSUM,EQ,679.8,675.0,675.6,650.0,656.9,655.6,661.67,4201041,277971302230000.03,94854,1390163,0.3309,625.1215909090909
2021-04-13,TATACONSUM,EQ,655.6,657.0,677.9,656.0,663.8,663.95,666.45,3065417,204294197595000.0,55326,807754,0.2635,626.7454545454545
2021-04-15,TATACONSUM,EQ,663.95,662.8,674.0,647.15,660.5,659.3,658.3,3193956,210259226095000.0,55675,1447937,0.4533,628.1590909090909
2021-04-16,TATACONSUM,EQ,659.3,662.8,676.55,660.3,668.95,671.3,670.73,2708331,181656398485000.0,47686,725051,0.2677,629.8090909090909
2021-04-19,TATACONSUM,EQ,671.3,662.0,668.8,651.5,664.4,664.1,659.85,2620095,172888222540000.0,52197,889486,0.3395,631.2488636363636
2021-04-20,TATACONSUM,EQ,664.1,677.35,698.0,666.3,678.0,680.1,685.13,8230341,563884191270000.0,139886,1250212,0.1519,632.8340909090908
2021-04-22,TATACONSUM,EQ,680.1,680.7,680.7,663.0,667.05,665.5,668.64,3013453,201490520720000.0,65775,1050449,0.3486,634.1522727272727
2021-04-23,TATACONSUM,EQ,665.5,667.0,675.7,661.0,665.9,664.6,668.72,2329094,155750355205000.0,42170,612198,0.26280000000000003,635.0954545454545
2021-04-26,TATACONSUM,EQ,664.6,667.0,675.0,662.05,672.0,670.2,670.1,1845322,123655930280000.0,36853,650991,0.3528,636.0465909090909
2021-04-27,TATACONSUM,EQ,670.2,674.95,679.9,668.1,674.2,673.7,673.19,2258769,152059099855000.0,44696,1030341,0.4562,636.9909090909091
2021-04-28,TATACONSUM,EQ,673.7,677.0,693.0,675.0,676.0,677.15,683.03,3900923,266444438535000.0,79174,1081040,0.2771,638.1988636363636
2021-04-29,TATACONSUM,EQ,677.15,678.35,680.45,666.0,672.25,671.85,671.57,3247095,218063699865000.0,68121,1224494,0.3771,639.4465909090909
2021-04-30,TATACONSUM,EQ,671.85,671.0,678.0,665.05,669.0,669.5,671.36,2206232,148116973445000.0,39765,1003136,0.4547,640.6102272727272
2021-05-03,TATACONSUM,EQ,669.5,661.85,682.5,661.0,679.55,677.1,676.12,1985777,134262417940000.02,38632,346367,0.17440000000000003,641.7375
2021-05-04,TATACONSUM,EQ,677.1,681.0,686.3,641.55,648.0,645.25,653.68,7400792,483772141625000.0,168508,2631827,0.3556,642.1761363636363
2021-05-05,TATACONSUM,EQ,645.25,649.0,656.0,640.05,652.0,649.05,648.11,3332318,215969488625000.0,72439,944163,0.2833,642.6431818181817
2021-05-06,TATACONSUM,EQ,649.05,652.0,654.95,638.15,651.15,653.1,646.41,4000163,258573933230000.03,107512,1368684,0.3422,643.6420454545453
2021-05-07,TATACONSUM,EQ,653.1,636.0,642.0,614.0,629.95,629.0,625.35,14598653,912930386385000.0,284858,4056310,0.2779,643.7431818181817
2021-05-10,TATACONSUM,EQ,629.0,627.0,636.95,621.0,634.0,633.15,629.7,5026811,316537509070000.0,111644,1618086,0.32189999999999996,643.7613636363635
2021-05-11,TATACONSUM,EQ,633.15,628.0,649.9,625.0,640.2,641.6,642.09,4619231,296597983530000.0,80391,1262084,0.2732,643.8681818181817
2021-05-12,TATACONSUM,EQ,641.6,645.0,646.7,631.1,639.65,640.05,639.69,3137276,200687616860000.0,61067,1251118,0.39880000000000004,644.0715909090908
2021-05-14,TATACONSUM,EQ,640.05,640.5,649.5,638.05,644.5,645.15,644.9,2927148,188772239360000.0,57042,692843,0.23670000000000002,644.5829545454544
2021-05-17,TATACONSUM,EQ,645.15,646.0,657.4,640.1,653.6,653.3,650.17,2659352,172903672165000.0,55144,721413,0.2713,645.4295454545453
2021-05-18,TATACONSUM,EQ,653.3,658.0,658.0,648.0,653.0,653.0,653.39,2267368,148147583060000.0,40423,827377,0.3649,646.3681818181817
2021-05-19,TATACONSUM,EQ,653.0,652.0,661.0,650.7,653.0,653.2,654.52,3202046,209579024695000.0,63863,1452587,0.4536,647.1011363636362
2021-05-20,TATACONSUM,EQ,653.2,656.0,656.0,640.1,643.7,644.9,646.79,2102743,136002329670000.0,36146,813870,0.3871,647.7749999999999
2021-05-21,TATACONSUM,EQ,644.9,645.05,652.5,644.3,649.65,649.7,648.08,1833201,118806060665000.02,36393,859937,0.46909999999999996,648.7306818181817
2021-05-24,TATACONSUM,EQ,649.7,650.0,654.7,638.5,640.75,640.1,643.12,2669967,171711787105000.0,61059,1396538,0.5231,649.3999999999997
2021-05-25,TATACONSUM,EQ,640.1,641.0,652.0,641.0,651.1,649.95,647.13,2085253,134942484270000.0,53498,897133,0.4302,650.4590909090907
2021-05-26,TATACONSUM,EQ,649.95,652.0,655.0,640.65,641.55,641.9,644.98,2314694,149293588835000.0,36223,1192147,0.515,651.5272727272726
2021-05-27,TATACONSUM,EQ,641.9,643.5,652.0,641.15,650.0,648.55,646.81,3543940,229226549575000.0,52520,2339020,0.66,652.6249999999999
2021-05-28,TATACONSUM,EQ,648.55,650.5,657.7,646.3,652.75,654.95,653.43,2881977,188316845220000.0,49334,1463117,0.5077,653.406818181818
2021-05-31,TATACONSUM,EQ,654.95,659.95,665.0,650.2,663.4,663.85,658.89,3417033,225145078544999.97,93456,1566325,0.45840000000000003,654.0829545454544
