Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble
2021-02-01,DIVISLAB,EQ,3369.85,3418.0,3520.0,3311.4,3516.0,3463.6,3389.91,998291,338411180425000.0,94329,387394,0.38810000000000006
2021-02-02,DIVISLAB,EQ,3463.6,3540.0,3567.7,3446.1,3543.05,3548.6,3511.81,1624774,570590086785000.0,112747,574719,0.35369999999999996
2021-02-03,DIVISLAB,EQ,3548.6,3590.0,3716.9,3561.25,3714.0,3680.25,3660.8,1693164,619833059675000.0,108408,519260,0.30670000000000003
2021-02-04,DIVISLAB,EQ,3680.25,3713.95,3724.75,3651.0,3671.8,3678.9,3676.32,908879,334133039315000.0,62757,302430,0.33280000000000004
2021-02-05,DIVISLAB,EQ,3678.9,3699.0,3859.8,3665.05,3853.0,3822.45,3768.75,2152555,811245220865000.0,127248,698423,0.3245
2021-02-08,DIVISLAB,EQ,3822.45,3799.0,3888.0,3650.0,3783.05,3781.85,3790.16,2744564,1040233534879999.9,154000,771841,0.2812
2021-02-09,DIVISLAB,EQ,3781.85,3783.05,3841.25,3705.05,3732.5,3722.75,3786.09,1319497,499572926164999.94,76571,413043,0.313
2021-02-10,DIVISLAB,EQ,3722.75,3740.0,3760.0,3675.4,3745.0,3750.35,3723.31,953446,354997879680000.0,55676,309134,0.32420000000000004
2021-02-11,DIVISLAB,EQ,3750.35,3719.6,3764.7,3712.0,3760.0,3753.85,3736.16,422563,157876483090000.0,34905,169603,0.40140000000000003
2021-02-12,DIVISLAB,EQ,3753.85,3753.85,3753.85,3695.15,3717.85,3719.4,3724.49,561226,209028086085000.0,36639,168685,0.3006
2021-02-15,DIVISLAB,EQ,3719.4,3721.0,3749.75,3702.0,3707.6,3711.05,3724.06,426787,158937931925000.0,32349,137564,0.3223
2021-02-16,DIVISLAB,EQ,3711.05,3711.05,3719.45,3666.0,3675.0,3686.5,3690.73,392393,144821545395000.0,29664,94255,0.2402
2021-02-17,DIVISLAB,EQ,3686.5,3672.0,3675.0,3590.0,3595.0,3615.25,3634.73,691346,251285820700000.0,47824,263698,0.3814
2021-02-18,DIVISLAB,EQ,3615.25,3596.0,3648.0,3573.0,3591.0,3587.65,3609.74,884937,319439003040000.0,54963,413206,0.4669
2021-02-19,DIVISLAB,EQ,3587.65,3588.0,3605.0,3490.0,3534.0,3523.2,3544.81,745416,264235857725000.0,51637,248985,0.334
2021-02-22,DIVISLAB,EQ,3523.2,3510.0,3563.0,3475.0,3479.25,3496.65,3519.26,846786,298005683935000.0,70420,277587,0.32780000000000004
2021-02-23,DIVISLAB,EQ,3496.65,3485.0,3519.0,3440.85,3445.0,3448.25,3467.84,511326,177319840995000.0,47559,165046,0.32280000000000003
2021-02-24,DIVISLAB,EQ,3448.25,3496.9,3509.8,3412.4,3481.0,3480.05,3473.09,409153,142102319195000.0,34143,183567,0.4487
2021-02-25,DIVISLAB,EQ,3480.05,3477.25,3513.5,3432.0,3436.4,3440.05,3468.7,876984,304199656525000.0,66357,471003,0.5371
2021-02-26,DIVISLAB,EQ,3440.05,3419.5,3485.9,3326.4,3364.0,3363.1,3397.5,1701176,577974300975000.0,103872,950437,0.5587
2021-03-01,DIVISLAB,EQ,3363.1,3396.7,3485.0,3381.35,3475.0,3461.55,3429.54,660836,226636084805000.03,58564,277342,0.4197
2021-03-02,DIVISLAB,EQ,3461.55,3470.0,3521.95,3455.5,3518.25,3516.9,3487.18,724413,252616063325000.0,52824,304313,0.4201
2021-03-03,DIVISLAB,EQ,3516.9,3560.0,3573.2,3500.55,3560.1,3565.15,3542.37,725617,257040033565000.0,36533,318347,0.4387
2021-03-04,DIVISLAB,EQ,3565.15,3550.0,3571.0,3494.05,3555.75,3553.45,3542.38,640664,226947353505000.03,46064,294398,0.4595
2021-03-05,DIVISLAB,EQ,3553.45,3518.0,3550.0,3490.0,3502.0,3496.9,3519.7,390702,137515366820000.0,43060,172540,0.4416
2021-03-08,DIVISLAB,EQ,3496.9,3522.35,3548.95,3501.0,3507.9,3507.7,3523.27,372681,131305746775000.0,26287,118819,0.3188
2021-03-09,DIVISLAB,EQ,3507.7,3567.8,3567.8,3461.5,3501.4,3503.2,3506.49,442271,155081992640000.0,36144,219101,0.4954
2021-03-10,DIVISLAB,EQ,3503.2,3510.0,3543.85,3482.25,3530.0,3528.1,3522.62,421799,148583648030000.0,37733,200120,0.4744
2021-03-12,DIVISLAB,EQ,3528.1,3532.5,3564.85,3503.55,3509.25,3512.05,3536.22,600323,212287695855000.0,57379,319654,0.5325
2021-03-15,DIVISLAB,EQ,3512.05,3526.0,3526.0,3371.0,3410.0,3411.0,3424.71,834366,285745982905000.0,75584,428682,0.5138
2021-03-16,DIVISLAB,EQ,3411.0,3429.9,3436.0,3361.05,3379.0,3378.25,3383.34,793917,268609399185000.0,65869,457380,0.5761000000000001
2021-03-17,DIVISLAB,EQ,3378.25,3390.0,3392.35,3345.1,3365.75,3378.3,3368.92,547364,184402817465000.0,46072,295744,0.5403
2021-03-18,DIVISLAB,EQ,3378.3,3398.95,3398.95,3255.1,3277.0,3272.9,3318.55,622941,206726028535000.0,61939,184513,0.2962
2021-03-19,DIVISLAB,EQ,3272.9,3272.0,3406.55,3153.3,3372.0,3370.3,3308.21,1744235,577029842850000.0,124695,983068,0.5636
2021-03-22,DIVISLAB,EQ,3370.3,3371.35,3444.0,3350.55,3403.45,3405.95,3421.26,748535,256093533210000.0,63065,350328,0.46799999999999997
2021-03-23,DIVISLAB,EQ,3405.95,3418.0,3509.9,3403.05,3493.0,3495.95,3474.98,787152,273534042469999.97,69411,387285,0.49200000000000005
2021-03-24,DIVISLAB,EQ,3495.95,3495.95,3545.0,3457.05,3482.0,3481.15,3511.74,762599,267804570644999.97,55754,277336,0.36369999999999997
2021-03-25,DIVISLAB,EQ,3481.15,3494.0,3494.1,3391.0,3424.95,3450.2,3444.5,738392,254339140010000.0,56012,322305,0.4365
2021-03-26,DIVISLAB,EQ,3450.2,3450.0,3509.95,3411.8,3461.2,3464.95,3473.42,504226,175138673540000.0,38264,193690,0.3841
2021-03-30,DIVISLAB,EQ,3464.95,3500.0,3600.0,3480.05,3586.1,3584.25,3563.97,732609,261099897215000.0,71010,319782,0.4365
2021-03-31,DIVISLAB,EQ,3584.25,3600.0,3640.65,3581.0,3600.85,3622.8,3612.81,883699,319263928505000.0,60209,425151,0.4811
2021-04-01,DIVISLAB,EQ,3622.8,3618.0,3639.0,3603.0,3610.0,3616.1,3620.32,247000,89421934805000.0,20283,75871,0.3072
2021-04-05,DIVISLAB,EQ,3616.1,3616.1,3681.0,3561.65,3605.0,3611.05,3625.25,880667,319263971010000.0,52187,415544,0.4719
