Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble,44_obs_for_SMA
2021-03-23,RELIANCE,EQ,2062.4,2061.95,2109.7,2056.0,2079.9,2087.5,2086.63,8039865,1677618863465000.0,220527,2152080,0.2677,2044.8079545454552
2021-03-24,RELIANCE,EQ,2087.5,2079.75,2079.75,2040.4,2048.55,2047.3,2055.87,7763726,1596121134555000.0,222445,2970460,0.3826,2045.5102272727281
2021-03-25,RELIANCE,EQ,2047.3,2054.0,2054.0,1985.0,1993.95,1991.45,2011.25,10153757,2042174379045000.0,292881,4074888,0.40130000000000005,2044.0727272727281
2021-03-26,RELIANCE,EQ,1991.45,2012.0,2013.7,1973.7,1994.0,1994.65,1995.09,9313160,1858055923090000.2,296946,3226521,0.3464,2041.6920454545464
2021-03-30,RELIANCE,EQ,1994.65,2008.0,2048.9,1991.55,2031.9,2029.3,2026.44,9433850,1911714942175000.0,230499,3802211,0.40299999999999997,2041.2306818181826
2021-03-31,RELIANCE,EQ,2029.3,2018.0,2049.9,1999.0,2005.65,2003.1,2017.21,7499740,1512852774525000.0,193340,2904680,0.3873,2042.6420454545464
2021-04-01,RELIANCE,EQ,2003.1,2018.0,2030.0,2003.15,2020.0,2021.85,2017.89,5410307,1091741193875000.0,140946,1895300,0.3503,2045.5250000000012
2021-04-05,RELIANCE,EQ,2021.85,2024.95,2025.0,1962.1,1992.0,1992.6,1986.24,6864856,1363523747550000.0,246459,2208186,0.32170000000000004,2048.1625000000013
2021-04-06,RELIANCE,EQ,1992.6,2004.0,2004.95,1969.0,1986.2,1984.3,1984.99,6465241,1283346959240000.0,209903,2136383,0.33039999999999997,2051.3977272727284
2021-04-07,RELIANCE,EQ,1984.3,2000.0,2046.9,1993.3,2001.55,2002.85,2019.21,11198918,2261301434945000.0,286779,4098798,0.36600000000000005,2053.8420454545467
2021-04-08,RELIANCE,EQ,2002.85,2011.0,2022.0,1993.0,2006.4,2005.35,2006.16,7092878,1422943168515000.0,191800,2633682,0.3713,2055.6500000000015
2021-04-09,RELIANCE,EQ,2005.35,1998.45,2006.35,1980.0,1983.45,1982.05,1989.08,6478482,1288623494740000.0,234390,2807275,0.4333,2056.8181818181833
2021-04-12,RELIANCE,EQ,1982.05,1959.0,1961.4,1900.25,1915.65,1911.15,1922.99,9646031,1854921283459999.8,330605,4432542,0.4595,2056.5193181818195
2021-04-13,RELIANCE,EQ,1911.15,1924.0,1940.6,1917.85,1932.3,1931.8,1931.39,8958261,1730189036920000.0,206237,4960483,0.5537,2056.7022727272742
2021-04-15,RELIANCE,EQ,1931.8,1926.3,1961.0,1913.0,1943.0,1944.3,1933.33,9102492,1759814886955000.0,189159,4483830,0.4926,2056.5397727272743
2021-04-16,RELIANCE,EQ,1944.3,1936.6,1949.9,1926.45,1929.0,1932.1,1935.23,7225679,1398336435495000.0,206958,3583568,0.49590000000000006,2055.9931818181835
2021-04-19,RELIANCE,EQ,1932.1,1904.0,1916.4,1890.0,1903.05,1901.7,1902.57,8527967,1622505956175000.0,271570,3886582,0.4557,2054.3431818181834
2021-04-20,RELIANCE,EQ,1901.7,1910.5,1919.0,1890.45,1905.0,1901.15,1906.74,7939490,1513854171475000.0,202431,4616077,0.5814,2050.8306818181836
2021-04-22,RELIANCE,EQ,1901.15,1892.25,1914.45,1876.7,1905.1,1906.4,1898.59,6687573,1269694826460000.0,209895,3155063,0.4718,2047.757954545456
2021-04-23,RELIANCE,EQ,1906.4,1906.0,1918.9,1895.35,1903.35,1904.35,1907.47,5459016,1041289396995000.1,171621,2589266,0.4743,2044.8431818181832
2021-04-26,RELIANCE,EQ,1904.35,1920.0,1962.0,1911.5,1938.0,1937.85,1941.32,9620785,1867699462930000.0,259137,4276703,0.44450000000000006,2042.0784090909108
2021-04-27,RELIANCE,EQ,1937.85,1940.0,1997.2,1938.25,1990.0,1988.65,1978.64,9226547,1825602129440000.2,291197,3772144,0.40880000000000005,2039.9284090909105
2021-04-28,RELIANCE,EQ,1988.65,1997.85,2008.0,1980.15,1993.15,1997.3,1997.6,7902002,1578507608760000.0,247331,3921560,0.4963,2038.3284090909108
2021-04-29,RELIANCE,EQ,1997.3,2022.9,2044.5,2007.3,2020.0,2024.05,2024.21,8035915,1626633942825000.0,213153,2834103,0.3527,2037.0500000000015
2021-04-30,RELIANCE,EQ,2024.05,2008.5,2036.0,1987.55,1995.9,1994.5,2010.2,9150974,1839532117509999.8,288687,3902504,0.4265,2036.7409090909105
2021-05-03,RELIANCE,EQ,1994.5,1966.0,1979.0,1943.1,1956.0,1959.05,1958.46,10909942,2136663946915000.2,343806,3800598,0.34840000000000004,2035.2772727272743
2021-05-04,RELIANCE,EQ,1959.05,1950.0,1967.8,1911.0,1918.0,1916.6,1935.83,10083693,1952033040615000.2,325798,4435071,0.43979999999999997,2031.9954545454564
2021-05-05,RELIANCE,EQ,1916.6,1923.35,1938.5,1908.05,1921.5,1920.1,1923.26,5719649,1100036396929999.9,190990,1762417,0.3081,2026.8988636363654
2021-05-06,RELIANCE,EQ,1920.1,1921.85,1935.0,1906.6,1932.0,1931.0,1920.95,6749281,1296501970885000.0,221666,2830835,0.4194,2023.3806818181836
2021-05-07,RELIANCE,EQ,1931.0,1937.75,1955.65,1926.0,1926.8,1931.75,1940.01,5671163,1100213052915000.0,188670,2418447,0.4264,2019.5181818181836
2021-05-10,RELIANCE,EQ,1931.75,1939.0,1946.8,1920.95,1927.1,1926.2,1932.02,6433879,1243036110665000.0,197986,2996697,0.4658,2015.4318181818198
2021-05-11,RELIANCE,EQ,1926.2,1915.0,1938.55,1910.0,1933.9,1933.15,1929.4,6220217,1200128865420000.0,175976,3035544,0.488,2009.3193181818197
2021-05-12,RELIANCE,EQ,1933.15,1930.1,1932.9,1907.0,1913.05,1913.15,1915.34,6081627,1164838036200000.0,212378,2760797,0.454,2003.3488636363647
2021-05-14,RELIANCE,EQ,1913.15,1928.05,1942.0,1906.0,1937.0,1937.3,1925.2,6134079,1180931172755000.0,227142,2202511,0.3591,1997.8625000000013
2021-05-17,RELIANCE,EQ,1937.3,1937.3,1963.45,1930.4,1958.85,1960.35,1950.25,5479424,1068626780629999.9,164252,2006899,0.3663,1992.618181818183
2021-05-18,RELIANCE,EQ,1960.35,1981.0,2002.6,1972.5,1986.0,1987.95,1987.92,5567958,1106868225850000.0,184906,1952871,0.3507,1988.0022727272737
2021-05-19,RELIANCE,EQ,1987.95,1980.0,2016.45,1972.0,1993.0,1997.05,1998.55,7530294,1504967772140000.0,198257,2310132,0.3068,1983.8000000000013
2021-05-20,RELIANCE,EQ,1997.05,1997.9,2010.9,1981.0,1982.0,1985.4,1991.75,5271497,1049952748965000.0,158144,2175806,0.41270000000000007,1980.3409090909101
2021-05-21,RELIANCE,EQ,1985.4,1992.0,2009.6,1986.0,1999.6,2002.55,1999.87,4977555,995444199229999.9,182141,1909912,0.3837,1977.9238636363648
2021-05-24,RELIANCE,EQ,2002.55,2008.0,2009.8,1982.0,1985.05,1985.65,1994.09,3946636,786993669465000.0,130059,1599399,0.4053,1975.3113636363646
2021-05-25,RELIANCE,EQ,1985.65,1996.4,1997.0,1960.0,1964.0,1963.15,1974.34,6821015,1346697607140000.0,208558,4040447,0.5924,1973.2159090909097
2021-05-26,RELIANCE,EQ,1963.15,1975.0,1979.5,1965.3,1967.0,1970.05,1972.33,3452113,680870090860000.0,118469,1452399,0.4207,1972.3284090909096
2021-05-27,RELIANCE,EQ,1970.05,1970.3,1993.0,1962.25,1990.0,1976.1,1977.57,12377100,2447658808035000.0,219255,7857043,0.6348,1969.9215909090917
2021-05-28,RELIANCE,EQ,1976.1,1990.0,2105.0,1990.0,2094.45,2094.8,2067.42,26060864,5387879158965000.0,642384,7383808,0.2833,1970.6579545454554
