Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble,44_obs_for_SMA
2021-02-08,ADANIPORTS,EQ,566.95,572.15,594.0,571.1,583.3,582.05,583.52,8887710,518613338780000.0,118318,1676333,0.1886,
2021-02-09,ADANIPORTS,EQ,582.05,589.65,589.8,573.2,582.2,581.95,581.89,10917915,635307836325000.0,110355,2560778,0.2345,
2021-02-10,ADANIPORTS,EQ,581.95,584.75,587.0,550.5,578.4,576.85,567.22,19987392,1133729338570000.0,202060,3957004,0.198,
2021-02-11,ADANIPORTS,EQ,576.85,576.85,593.7,576.3,590.25,591.85,585.92,10595917,620831090815000.0,98093,3353440,0.3165,
2021-02-12,ADANIPORTS,EQ,591.85,592.3,621.65,586.1,611.75,616.6,606.51,24953701,1513467738895000.0,253089,2468385,0.0989,
2021-02-15,ADANIPORTS,EQ,616.6,617.95,639.9,610.8,625.8,627.75,627.65,15146033,950646237865000.0,184606,2272380,0.15,
2021-02-16,ADANIPORTS,EQ,627.75,629.8,643.5,628.05,637.4,636.55,637.44,15120148,963812511115000.0,241095,3202959,0.2118,
2021-02-17,ADANIPORTS,EQ,636.55,658.0,670.0,646.9,654.0,655.75,658.2,34868085,2295018949075000.0,469652,6455210,0.18510000000000001,
2021-02-18,ADANIPORTS,EQ,655.75,660.8,670.0,649.05,664.2,664.05,659.78,13189027,870189151510000.0,161477,1913820,0.1451,
2021-02-19,ADANIPORTS,EQ,664.05,664.95,676.65,628.65,655.0,653.5,658.84,17553743,1156502239650000.0,219949,2021274,0.1151,
2021-02-22,ADANIPORTS,EQ,653.5,658.8,678.5,649.0,672.0,673.8,665.66,16739107,1114249564104999.9,200480,2307008,0.1378,
2021-02-23,ADANIPORTS,EQ,673.8,680.0,682.7,659.25,662.0,662.0,668.7,11247164,752094082150000.0,160718,1350422,0.1201,
2021-02-24,ADANIPORTS,EQ,662.0,666.7,671.0,653.4,666.4,665.2,665.04,3919187,260639918580000.03,57372,707214,0.1804,
2021-02-25,ADANIPORTS,EQ,665.2,669.4,711.35,667.15,705.0,704.3,695.14,18596690,1292722154930000.0,226639,2949431,0.1586,
2021-02-26,ADANIPORTS,EQ,704.3,697.1,703.45,668.0,668.25,675.9,686.34,19909990,1366511384735000.0,220978,3346842,0.1681,
2021-03-01,ADANIPORTS,EQ,675.9,684.6,704.65,673.3,697.6,692.9,688.54,11600468,798742158295000.0,179958,2350242,0.20260000000000003,
2021-03-02,ADANIPORTS,EQ,692.9,697.6,724.7,696.0,721.25,720.5,708.76,11486477,814115836805000.0,170602,1582541,0.1378,
2021-03-03,ADANIPORTS,EQ,720.5,732.0,754.95,723.4,733.25,729.85,739.56,19961472,1476265388370000.0,285506,4189813,0.20989999999999998,
2021-03-04,ADANIPORTS,EQ,729.85,733.25,765.7,715.85,751.55,752.45,749.5,30607959,2294053636340000.0,388068,2462900,0.0805,583.3056818181818
2021-03-05,ADANIPORTS,EQ,752.45,752.45,761.0,730.5,749.65,748.95,748.31,17665200,1321899080530000.0,245042,2561470,0.145,588.8761363636364
2021-03-08,ADANIPORTS,EQ,748.95,762.7,767.8,744.2,747.8,748.4,754.53,15286852,1153441829550000.0,184855,1985582,0.12990000000000002,594.5465909090909
2021-03-09,ADANIPORTS,EQ,748.4,755.55,759.4,738.65,748.0,750.75,750.81,8548163,641803055595000.0,119726,1101595,0.12890000000000001,600.2579545454546
2021-03-10,ADANIPORTS,EQ,750.75,757.5,759.1,743.0,744.3,745.35,747.93,5235249,391558753860000.0,80675,889954,0.17,605.9068181818183
2021-03-12,ADANIPORTS,EQ,745.35,749.0,752.1,723.0,723.25,728.15,737.27,10961076,808128636825000.0,145204,3300543,0.3011,610.7772727272728
2021-03-15,ADANIPORTS,EQ,728.15,727.8,727.8,706.05,714.9,719.05,714.38,13403595,957531765865000.0,184280,4924583,0.3674,615.3693181818182
2021-03-16,ADANIPORTS,EQ,719.05,731.4,735.7,714.25,715.5,717.35,724.18,14979009,1084752219250000.0,214166,2382011,0.159,620.1193181818182
2021-03-17,ADANIPORTS,EQ,717.35,715.0,716.95,683.8,686.0,688.25,700.79,8151544,571250894920000.0,126227,1600958,0.19640000000000002,624.1420454545455
2021-03-18,ADANIPORTS,EQ,688.25,695.0,705.5,675.4,680.9,679.65,691.5,10925357,755491869110000.0,134874,1781340,0.163,627.3920454545455
2021-03-19,ADANIPORTS,EQ,679.65,677.4,691.5,657.1,688.0,686.25,676.77,10373422,702039012985000.0,114618,1900394,0.1832,630.7852272727273
2021-03-22,ADANIPORTS,EQ,686.25,686.0,726.25,681.0,721.95,721.9,711.91,22864950,1627783234400000.0,314032,3097181,0.1355,635.1931818181819
2021-03-23,ADANIPORTS,EQ,721.9,730.25,755.0,727.1,736.75,738.55,743.33,30612174,2275491601970000.0,390324,3171865,0.1036,640.2625
2021-03-24,ADANIPORTS,EQ,738.55,741.0,750.5,697.65,708.15,706.85,726.81,21213413,1541811482030000.0,273247,2649194,0.12490000000000001,644.2181818181818
2021-03-25,ADANIPORTS,EQ,706.85,711.0,712.35,683.15,687.6,688.25,695.13,16860086,1171993257235000.0,202143,2498300,0.1482,647.1647727272729
2021-03-26,ADANIPORTS,EQ,688.25,698.0,710.7,692.6,702.0,703.05,702.76,12350673,867950816470000.1,156526,1209122,0.09789999999999999,650.6965909090909
2021-03-30,ADANIPORTS,EQ,703.05,703.05,718.0,697.3,710.0,710.55,708.62,9109505,645514430835000.0,137556,1318011,0.14470000000000002,654.6681818181819
2021-03-31,ADANIPORTS,EQ,710.55,705.0,719.9,698.6,702.4,702.4,710.23,7752226,550583412989999.94,105720,1464702,0.1889,658.7306818181819
2021-04-01,ADANIPORTS,EQ,702.4,713.5,742.0,705.0,733.55,736.25,725.68,15017049,1089757839779999.9,166679,2293326,0.1527,663.6715909090909
2021-04-05,ADANIPORTS,EQ,736.25,731.75,745.0,715.0,744.0,742.25,730.14,15622924,1140689241455000.0,205603,1431477,0.0916,668.7431818181819
2021-04-06,ADANIPORTS,EQ,742.25,756.0,852.7,743.0,849.85,835.55,800.35,64555516,5166683380610000.0,747062,4484783,0.0695,676.1488636363637
2021-04-07,ADANIPORTS,EQ,835.55,857.0,885.0,795.0,812.45,814.75,835.16,97717880,8160988307835001.0,1205984,8025095,0.0821,682.3306818181819
2021-04-08,ADANIPORTS,EQ,814.75,818.0,838.0,806.0,824.0,823.0,823.05,34025873,2800488248410000.0,403689,2295493,0.0675,688.5170454545455
2021-04-09,ADANIPORTS,EQ,823.0,824.75,837.0,817.05,822.2,823.6,827.17,21804785,1803621314584999.8,265700,2372060,0.10880000000000001,694.5056818181819
2021-04-12,ADANIPORTS,EQ,823.6,809.9,809.9,735.0,750.0,744.65,762.16,28112240,2142609784555000.0,422020,2654132,0.0944,698.5113636363637
2021-04-13,ADANIPORTS,EQ,744.65,750.0,755.75,701.35,733.1,731.05,723.89,52812517,3823031154430000.5,655274,8937704,0.16920000000000002,702.2409090909091
2021-04-15,ADANIPORTS,EQ,731.05,735.9,754.5,725.0,747.0,750.35,740.39,26108614,1933065400775000.0,335056,1749254,0.067,706.0659090909091
2021-04-16,ADANIPORTS,EQ,750.35,750.9,794.85,743.0,749.15,755.5,770.01,41791181,3217944009940000.0,499686,3455564,0.0827,710.0102272727273
2021-04-19,ADANIPORTS,EQ,755.5,715.0,730.9,707.45,719.0,720.95,721.84,22935238,1655552410130000.0,290362,3547157,0.1547,713.2852272727273
2021-04-20,ADANIPORTS,EQ,720.95,744.7,745.9,710.0,721.0,720.45,729.05,21315167,1553977676420000.0,243616,2001506,0.09390000000000001,716.2079545454546
2021-04-22,ADANIPORTS,EQ,720.45,689.5,744.9,689.5,736.45,737.8,727.53,26840536,1952727646850000.0,325317,2446278,0.0911,718.9625000000001
2021-04-23,ADANIPORTS,EQ,737.8,736.45,746.9,720.1,725.1,725.35,733.59,18435449,1352400926735000.0,204435,1361968,0.0739,721.1806818181819
2021-04-26,ADANIPORTS,EQ,725.35,733.0,739.65,728.9,729.2,730.75,733.25,9390549,688565772360000.0,116457,838079,0.0892,723.321590909091
2021-04-27,ADANIPORTS,EQ,730.75,735.0,757.5,727.35,748.6,749.15,747.67,20573107,1538191347480000.0,236896,1779639,0.08650000000000001,725.4443181818183
2021-04-28,ADANIPORTS,EQ,749.15,755.0,760.0,741.1,743.4,746.25,751.02,11156977,837910561285000.0,130847,1342353,0.12029999999999999,727.3125000000001
2021-04-29,ADANIPORTS,EQ,746.25,753.2,765.85,743.4,746.4,746.75,753.06,13851910,1043138646979999.9,153293,1304895,0.0942,729.4318181818184
2021-04-30,ADANIPORTS,EQ,746.75,739.0,759.45,724.5,726.4,730.05,743.35,12600934,936691138995000.1,132141,3514692,0.27890000000000004,730.7102272727275
2021-05-03,ADANIPORTS,EQ,730.05,727.65,764.0,713.75,763.0,761.4,747.35,25953577,1939644547690000.2,329203,2497461,0.0962,732.9693181818184
2021-05-04,ADANIPORTS,EQ,761.4,779.85,782.0,760.05,768.0,768.75,771.89,31400296,2423746211340000.0,311611,6240022,0.19870000000000002,735.3227272727274
2021-05-05,ADANIPORTS,EQ,768.75,772.0,774.8,732.7,741.0,738.1,744.59,29426971,2191088309845000.0,349595,4651779,0.15810000000000002,736.0909090909093
2021-05-06,ADANIPORTS,EQ,738.1,745.0,753.7,735.6,740.4,740.8,743.14,11926793,886333561479999.9,142457,1115374,0.0935,737.5659090909093
2021-05-07,ADANIPORTS,EQ,740.8,747.7,778.0,745.25,764.95,767.75,763.24,20782117,1586173736705000.0,245154,3088070,0.1486,739.2670454545456
2021-05-10,ADANIPORTS,EQ,767.75,774.4,779.5,762.45,764.0,765.45,770.11,9201326,708605775775000.0,118611,1272197,0.1383,740.2886363636364
2021-05-11,ADANIPORTS,EQ,765.45,751.0,789.7,750.35,761.65,762.65,770.95,12978165,1000545343665000.0,159784,2171105,0.1673,741.0340909090911
2021-05-12,ADANIPORTS,EQ,762.65,763.0,772.8,747.7,752.35,751.6,759.1,10615003,805782697855000.0,112344,3197089,0.3012,741.0147727272729
2021-05-14,ADANIPORTS,EQ,751.6,757.9,758.65,727.5,735.8,733.55,738.82,10876267,803565455080000.0,136604,2378909,0.2187,740.6647727272729
2021-05-17,ADANIPORTS,EQ,733.55,740.0,760.0,737.0,754.2,754.2,750.88,12271212,921423382529999.9,151590,1870515,0.1524,740.7965909090909
2021-05-18,ADANIPORTS,EQ,754.2,765.0,780.0,757.1,780.0,775.9,767.92,9877934,758543013325000.0,124879,2090207,0.2116,741.3681818181819
2021-05-19,ADANIPORTS,EQ,775.9,784.0,791.9,769.3,770.5,772.4,779.94,15666729,1221916154525000.0,209821,1724951,0.1101,741.9829545454547
2021-05-20,ADANIPORTS,EQ,772.4,776.5,779.5,761.05,764.5,765.7,770.79,6964023,536780445689999.94,93043,862153,0.12380000000000001,742.8363636363637
2021-05-21,ADANIPORTS,EQ,765.7,772.0,775.25,766.65,769.0,769.2,771.25,5274817,406822338885000.0,83762,849836,0.1611,743.9761363636363
2021-05-24,ADANIPORTS,EQ,769.2,769.7,779.9,746.6,766.8,766.55,768.78,8354397,642271609695000.0,110823,807972,0.09670000000000001,745.0943181818183
2021-05-25,ADANIPORTS,EQ,766.55,773.0,776.7,759.0,764.0,764.0,766.92,4730725,362807833710000.0,67141,744828,0.1574,746.8159090909091
2021-05-26,ADANIPORTS,EQ,764.0,767.85,769.9,757.0,758.0,758.3,762.82,7375242,562596034005000.0,70583,2532138,0.3433,748.6034090909092
2021-05-27,ADANIPORTS,EQ,758.3,758.3,765.0,749.45,751.75,751.4,757.36,7909776,599055817540000.0,100865,3114227,0.3937,750.0840909090911
2021-05-28,ADANIPORTS,EQ,751.4,755.0,784.9,754.0,777.0,776.15,771.74,13623565,1051388114529999.9,179796,2746509,0.2016,751.3170454545456
